"","Date","Time","ppm","Lat","Lon"
"1262","10/18/98","6:9:00 AM",364.52,19.5362,-155.5763
"1263","10/25/98","9:43:33 AM",364.56,19.5362,-155.5763
"1264","11/1/98","3:0:19 AM",364.95,19.5362,-155.5763
"1265","11/8/98","1:9:59 PM",365.4,19.5362,-155.5763
"1266","11/15/98","9:16:19 PM",365.9,19.5362,-155.5763
"1267","11/22/98","11:14:36 PM",365.84,19.5362,-155.5763
"1268","11/29/98","8:23:24 AM",366.57,19.5362,-155.5763
"1269","12/6/98","5:27:46 PM",366.64,19.5362,-155.5763
"1270","12/13/98","10:42:40 PM",367.13,19.5362,-155.5763
"1271","12/20/98","4:37:03 AM",367.24,19.5362,-155.5763
"1272","12/27/98","11:13:14 AM",367.61,19.5362,-155.5763
"1273","1/3/99","8:25:19 AM",367.73,19.5362,-155.5763
"1274","1/10/99","5:16:06 PM",367.96,19.5362,-155.5763
"1275","1/17/99","11:50:47 PM",367.8,19.5362,-155.5763
"1276","1/24/99","8:37:59 AM",369.07,19.5362,-155.5763
"1277","1/31/99","5:4:15 AM",369.06,19.5362,-155.5763
"1278","2/7/99","8:15:39 AM",369.08,19.5362,-155.5763
"1279","2/14/99","1:0:08 AM",368.55,19.5362,-155.5763
"1280","2/21/99","11:1:00 PM",369.09,19.5362,-155.5763
"1281","2/28/99","5:18:42 PM",368.03,19.5362,-155.5763
"1282","3/7/99","5:32:29 AM",368.98,19.5362,-155.5763
"1283","3/14/99","2:30:36 AM",370.33,19.5362,-155.5763
"1284","3/21/99","4:13:12 PM",370.43,19.5362,-155.5763
"1285","3/28/99","11:16:29 PM",370.94,19.5362,-155.5763
"1286","4/4/99","4:0:42 AM",371.68,19.5362,-155.5763
"1287","4/11/99","9:25:53 AM",371.31,19.5362,-155.5763
"1288","4/18/99","10:52:27 AM",370.25,19.5362,-155.5763
"1289","4/25/99","9:56:35 AM",370.53,19.5362,-155.5763
"1290","5/2/99","7:21:41 PM",371.36,19.5362,-155.5763
"1291","5/9/99","3:18:57 AM",371.09,19.5362,-155.5763
"1292","5/16/99","8:38:16 AM",370.21,19.5362,-155.5763
"1293","5/23/99","5:13:28 PM",370.58,19.5362,-155.5763
"1294","5/30/99","2:42:05 AM",370.79,19.5362,-155.5763
"1295","6/6/99","2:19:36 AM",370.79,19.5362,-155.5763
"1296","6/13/99","11:4:17 PM",370.23,19.5362,-155.5763
"1297","6/20/99","6:0:53 PM",369.76,19.5362,-155.5763
"1298","6/27/99","5:54:50 PM",369.73,19.5362,-155.5763
"1299","7/4/99","11:34:42 AM",369.93,19.5362,-155.5763
"1300","7/11/99","11:52:41 AM",370.18,19.5362,-155.5763
"1301","7/18/99","9:22:26 AM",369.06,19.5362,-155.5763
"1302","7/25/99","4:48:28 AM",367.92,19.5362,-155.5763
"1303","8/1/99","7:21:22 PM",367.69,19.5362,-155.5763
"1304","8/8/99","5:22:36 PM",367.32,19.5362,-155.5763
"1305","8/15/99","12:47:45 PM",366.59,19.5362,-155.5763
"1306","8/22/99","9:47:41 PM",366.13,19.5362,-155.5763
"1307","8/29/99","6:7:59 AM",366.1,19.5362,-155.5763
"1308","9/5/99","10:2:39 AM",364.37,19.5362,-155.5763
"1309","9/12/99","11:6:47 AM",365.21,19.5362,-155.5763
"1310","9/19/99","5:33:02 AM",365.05,19.5362,-155.5763
"1311","9/26/99","3:2:09 PM",364.67,19.5362,-155.5763
"1312","10/3/99","4:44:55 AM",365.09,19.5362,-155.5763
"1313","10/10/99","12:41:59 PM",365.17,19.5362,-155.5763
"1314","10/17/99","11:52:00 PM",365.6,19.5362,-155.5763
"1315","10/24/99","7:13:02 PM",365.63,19.5362,-155.5763
"1316","10/31/99","1:46:23 AM",365.96,19.5362,-155.5763
"1317","11/7/99","5:40:34 AM",366.52,19.5362,-155.5763
"1318","11/14/99","9:8:03 AM",366.76,19.5362,-155.5763
"1319","11/21/99","5:48:20 AM",367.07,19.5362,-155.5763
"1320","11/28/99","3:45:08 PM",367.48,19.5362,-155.5763
"1321","12/5/99","3:33:05 PM",367.83,19.5362,-155.5763
"1322","12/12/99","6:11:04 AM",367.86,19.5362,-155.5763
"1323","12/19/99","12:35:59 AM",368.12,19.5362,-155.5763
"1324","12/26/99","4:48:17 AM",368.68,19.5362,-155.5763
"1325","1/2/00","5:32:10 AM",368.7,19.5362,-155.5763
"1326","1/9/00","5:30:19 AM",368.82,19.5362,-155.5763
"1327","1/16/00","2:51:25 AM",369.79,19.5362,-155.5763
"1328","1/23/00","11:22:00 AM",370.1,19.5362,-155.5763
"1329","1/30/00","2:7:06 AM",369.24,19.5362,-155.5763
"1330","2/6/00","12:7:19 PM",369.54,19.5362,-155.5763
"1331","2/13/00","4:10:56 AM",369.73,19.5362,-155.5763
"1332","2/20/00","10:25:01 PM",369.37,19.5362,-155.5763
"1333","2/27/00","9:13:32 AM",370.08,19.5362,-155.5763
"1334","3/5/00","12:51:17 PM",369.89,19.5362,-155.5763
"1335","3/12/00","1:9:19 PM",370.57,19.5362,-155.5763
"1336","3/19/00","3:53:06 AM",370.98,19.5362,-155.5763
"1337","3/26/00","2:32:34 AM",371.06,19.5362,-155.5763
"1338","4/2/00","4:1:13 PM",371.29,19.5362,-155.5763
"1339","4/9/00","10:16:22 AM",371.85,19.5362,-155.5763
"1340","4/16/00","7:41:40 PM",372.42,19.5362,-155.5763
"1341","4/23/00","3:51:39 PM",371.87,19.5362,-155.5763
"1342","4/30/00","9:20:24 AM",370.91,19.5362,-155.5763
"1343","5/7/00","12:26:01 AM",371.7,19.5362,-155.5763
"1344","5/14/00","4:38:39 PM",371.42,19.5362,-155.5763
"1345","5/21/00","10:8:32 AM",371.98,19.5362,-155.5763
"1346","5/28/00","7:12:35 PM",371.86,19.5362,-155.5763
"1347","6/4/00","6:18:14 AM",371.91,19.5362,-155.5763
"1348","6/11/00","9:18:36 PM",371.73,19.5362,-155.5763
"1349","6/18/00","8:31:56 AM",371.77,19.5362,-155.5763
"1350","6/25/00","9:7:10 AM",371.24,19.5362,-155.5763
"1351","7/2/00","5:34:59 AM",370.24,19.5362,-155.5763
"1352","7/9/00","6:40:50 AM",370.13,19.5362,-155.5763
"1353","7/16/00","10:44:00 AM",369.87,19.5362,-155.5763
"1354","7/23/00","3:35:20 AM",369.23,19.5362,-155.5763
"1355","7/30/00","12:37:08 PM",368.91,19.5362,-155.5763
"1356","8/6/00","2:3:52 AM",368.57,19.5362,-155.5763
"1357","8/13/00","4:33:40 AM",368.35,19.5362,-155.5763
"1358","8/20/00","8:58:27 PM",367.65,19.5362,-155.5763
"1359","8/27/00","4:13:54 AM",367.51,19.5362,-155.5763
"1360","9/3/00","11:59:43 PM",367.18,19.5362,-155.5763
"1361","9/10/00","10:26:15 AM",367.08,19.5362,-155.5763
"1362","9/17/00","8:14:20 PM",366.61,19.5362,-155.5763
"1363","9/24/00","10:0:02 PM",366.57,19.5362,-155.5763
"1364","10/1/00","1:1:55 AM",366.63,19.5362,-155.5763
"1365","10/8/00","9:28:05 PM",366.68,19.5362,-155.5763
"1366","10/15/00","8:6:18 AM",366.89,19.5362,-155.5763
"1367","10/22/00","8:40:17 PM",367.44,19.5362,-155.5763
"1368","10/29/00","3:51:29 PM",367.84,19.5362,-155.5763
"1369","11/5/00","10:51:47 AM",368.04,19.5362,-155.5763
"1370","11/12/00","2:16:01 PM",368.53,19.5362,-155.5763
"1371","11/19/00","3:12:33 AM",368.39,19.5362,-155.5763
"1372","11/26/00","12:42:27 AM",368.75,19.5362,-155.5763
"1373","12/3/00","5:46:25 PM",369.62,19.5362,-155.5763
"1374","12/10/00","12:30:32 AM",369.67,19.5362,-155.5763
"1375","12/17/00","7:4:01 AM",369.64,19.5362,-155.5763
"1376","12/24/00","8:36:59 AM",369.83,19.5362,-155.5763
"1377","12/31/00","2:46:54 PM",370.06,19.5362,-155.5763
"1378","1/7/01","3:29:40 PM",370.28,19.5362,-155.5763
"1379","1/14/01","7:31:44 PM",370.75,19.5362,-155.5763
"1380","1/21/01","1:25:00 AM",370.26,19.5362,-155.5763
"1381","1/28/01","4:15:28 PM",371.37,19.5362,-155.5763
"1382","2/4/01","9:13:35 AM",371.46,19.5362,-155.5763
"1383","2/11/01","8:21:56 PM",371.76,19.5362,-155.5763
"1384","2/18/01","4:6:22 PM",371.62,19.5362,-155.5763
"1385","2/25/01","3:21:28 PM",371.6,19.5362,-155.5763
"1386","3/4/01","12:27:44 PM",372.24,19.5362,-155.5763
"1387","3/11/01","6:41:25 AM",372.64,19.5362,-155.5763
"1388","3/18/01","6:13:26 PM",372.56,19.5362,-155.5763
"1389","3/25/01","2:54:22 AM",372.74,19.5362,-155.5763
"1390","4/1/01","10:4:11 PM",372.45,19.5362,-155.5763
"1391","4/8/01","9:48:42 AM",373.59,19.5362,-155.5763
"1392","4/15/01","5:15:45 PM",373.7,19.5362,-155.5763
"1393","4/22/01","11:18:31 AM",373.61,19.5362,-155.5763
"1394","4/29/01","6:56:32 PM",373.82,19.5362,-155.5763
"1395","5/6/01","9:22:53 AM",373.93,19.5362,-155.5763
"1396","5/13/01","7:46:35 PM",373.44,19.5362,-155.5763
"1397","5/20/01","2:18:05 AM",373.92,19.5362,-155.5763
"1398","5/27/01","10:26:23 PM",373.86,19.5362,-155.5763
"1399","6/3/01","4:53:37 AM",373.45,19.5362,-155.5763
"1400","6/10/01","10:38:51 AM",372.95,19.5362,-155.5763
"1401","6/17/01","9:23:59 AM",373.11,19.5362,-155.5763
"1402","6/24/01","7:14:02 PM",373.03,19.5362,-155.5763
"1403","7/1/01","4:19:13 AM",372.48,19.5362,-155.5763
"1404","7/8/01","9:28:02 PM",371.37,19.5362,-155.5763
"1405","7/15/01","10:58:48 AM",371.78,19.5362,-155.5763
"1406","7/22/01","8:21:36 AM",370.9,19.5362,-155.5763
"1407","7/29/01","6:37:16 AM",370.85,19.5362,-155.5763
"1408","8/5/01","8:9:12 PM",369.9,19.5362,-155.5763
"1409","8/12/01","3:50:30 PM",369.4,19.5362,-155.5763
"1410","8/19/01","12:19:42 AM",369.37,19.5362,-155.5763
"1411","8/26/01","4:7:53 AM",369.23,19.5362,-155.5763
"1412","9/2/01","8:40:57 PM",368.43,19.5362,-155.5763
"1413","9/9/01","5:50:41 AM",368.57,19.5362,-155.5763
"1414","9/16/01","5:51:39 PM",368.02,19.5362,-155.5763
"1415","9/23/01","11:31:08 PM",367.61,19.5362,-155.5763
"1416","9/30/01","9:49:41 AM",368.03,19.5362,-155.5763
"1417","10/7/01","2:49:27 AM",368.24,19.5362,-155.5763
"1418","10/14/01","7:56:45 PM",368.16,19.5362,-155.5763
"1419","10/21/01","12:13:04 AM",368.72,19.5362,-155.5763
"1420","10/28/01","2:9:12 PM",369.07,19.5362,-155.5763
"1421","11/4/01","11:16:56 PM",369.08,19.5362,-155.5763
"1422","11/11/01","7:56:20 AM",369.76,19.5362,-155.5763
"1423","11/18/01","12:54:37 PM",370.04,19.5362,-155.5763
"1424","11/25/01","1:44:44 PM",370.4,19.5362,-155.5763
"1425","12/2/01","9:26:43 PM",370.76,19.5362,-155.5763
"1426","12/9/01","3:29:20 PM",371.29,19.5362,-155.5763
"1427","12/16/01","9:30:22 AM",371.27,19.5362,-155.5763
"1428","12/23/01","6:3:35 AM",371.38,19.5362,-155.5763
"1429","12/30/01","9:9:40 AM",372.23,19.5362,-155.5763
"1430","1/6/02","1:6:51 AM",372.16,19.5362,-155.5763
"1431","1/13/02","2:35:46 AM",372.49,19.5362,-155.5763
"1432","1/20/02","3:39:21 AM",372.55,19.5362,-155.5763
"1433","1/27/02","1:18:28 AM",372.75,19.5362,-155.5763
"1434","2/3/02","10:52:36 AM",372.56,19.5362,-155.5763
"1435","2/10/02","9:35:00 PM",372.89,19.5362,-155.5763
"1436","2/17/02","8:11:55 AM",373.22,19.5362,-155.5763
"1437","2/24/02","3:14:46 PM",373.87,19.5362,-155.5763
"1438","3/3/02","6:38:39 AM",373.51,19.5362,-155.5763
"1439","3/10/02","6:32:25 PM",374.12,19.5362,-155.5763
"1440","3/17/02","9:59:19 AM",374.22,19.5362,-155.5763
"1441","3/24/02","5:47:46 PM",374.04,19.5362,-155.5763
"1442","3/31/02","12:34:44 PM",374.3,19.5362,-155.5763
"1443","4/7/02","7:9:03 AM",374.5,19.5362,-155.5763
"1444","4/14/02","6:10:08 AM",375.14,19.5362,-155.5763
"1445","4/21/02","9:22:51 AM",375.42,19.5362,-155.5763
"1446","4/28/02","3:32:42 PM",375.94,19.5362,-155.5763
"1447","5/5/02","3:6:11 PM",375.24,19.5362,-155.5763
"1448","5/12/02","10:16:57 PM",375.14,19.5362,-155.5763
"1449","5/19/02","7:47:49 PM",375.99,19.5362,-155.5763
"1450","5/26/02","6:39:56 AM",376.2,19.5362,-155.5763
"1451","6/2/02","5:19:32 PM",375.86,19.5362,-155.5763
"1452","6/9/02","12:7:04 AM",375.45,19.5362,-155.5763
"1453","6/16/02","4:59:04 PM",375.41,19.5362,-155.5763
"1454","6/23/02","8:15:14 AM",375.28,19.5362,-155.5763
"1455","6/30/02","12:30:29 PM",374.8,19.5362,-155.5763
"1456","7/7/02","12:15:09 AM",374.47,19.5362,-155.5763
"1457","7/14/02","3:4:24 AM",374.06,19.5362,-155.5763
"1458","7/21/02","7:15:02 AM",373.21,19.5362,-155.5763
"1459","7/28/02","7:26:35 PM",373.41,19.5362,-155.5763
"1460","8/4/02","4:7:04 PM",372.59,19.5362,-155.5763
"1461","8/11/02","10:33:50 AM",371.91,19.5362,-155.5763
"1462","8/18/02","4:38:57 PM",371.48,19.5362,-155.5763
"1463","8/25/02","6:10:29 PM",370.58,19.5362,-155.5763
"1464","9/1/02","2:37:25 PM",370.27,19.5362,-155.5763
"1465","9/8/02","8:30:30 AM",371.66,19.5362,-155.5763
"1466","9/15/02","12:46:50 PM",370.65,19.5362,-155.5763
"1467","9/22/02","2:1:31 AM",370.42,19.5362,-155.5763
"1468","9/29/02","3:14:30 PM",369.81,19.5362,-155.5763
"1469","10/6/02","4:12:59 PM",369.9,19.5362,-155.5763
"1470","10/13/02","10:35:40 AM",371.16,19.5362,-155.5763
"1471","10/20/02","10:27:59 PM",370.67,19.5362,-155.5763
"1472","10/27/02","6:36:10 AM",371.01,19.5362,-155.5763
"1473","11/3/02","4:45:25 AM",371.99,19.5362,-155.5763
"1474","11/10/02","8:34:21 AM",371.84,19.5362,-155.5763
"1475","11/17/02","7:25:34 PM",372.57,19.5362,-155.5763
"1476","11/24/02","8:18:49 AM",372.68,19.5362,-155.5763
"1477","12/1/02","8:34:47 PM",373.01,19.5362,-155.5763
"1478","12/8/02","11:13:29 AM",373.59,19.5362,-155.5763
"1479","12/15/02","7:52:24 AM",373.54,19.5362,-155.5763
"1480","12/22/02","8:23:44 AM",374.25,19.5362,-155.5763
"1481","12/29/02","9:46:28 AM",374.68,19.5362,-155.5763
"1482","1/5/03","12:33:59 PM",374.59,19.5362,-155.5763
"1483","1/12/03","7:22:35 PM",374.96,19.5362,-155.5763
"1484","1/19/03","11:12:14 AM",375.19,19.5362,-155.5763
"1485","1/26/03","8:30:42 PM",375,19.5362,-155.5763
"1486","2/2/03","9:33:59 AM",375.12,19.5362,-155.5763
"1487","2/9/03","3:56:37 AM",375.22,19.5362,-155.5763
"1488","2/16/03","6:5:07 PM",376.33,19.5362,-155.5763
"1489","2/23/03","4:20:58 AM",375.91,19.5362,-155.5763
"1490","3/2/03","11:24:52 AM",376.18,19.5362,-155.5763
"1491","3/9/03","11:24:25 PM",376.42,19.5362,-155.5763
"1492","3/16/03","1:58:57 PM",376.34,19.5362,-155.5763
"1493","3/23/03","10:0:49 AM",376.99,19.5362,-155.5763
"1494","3/30/03","12:13:53 AM",376.88,19.5362,-155.5763
"1495","4/6/03","5:47:10 AM",377.09,19.5362,-155.5763
"1496","4/13/03","8:12:14 PM",377.77,19.5362,-155.5763
"1497","4/20/03","2:26:13 PM",378.37,19.5362,-155.5763
"1498","4/27/03","3:43:05 PM",378.6,19.5362,-155.5763
"1499","5/4/03","12:20:53 PM",377.93,19.5362,-155.5763
"1500","5/11/03","9:16:05 AM",377.81,19.5362,-155.5763
"1501","5/18/03","7:52:42 AM",379.51,19.5362,-155.5763
"1502","5/25/03","4:19:03 PM",378.75,19.5362,-155.5763
"1503","6/1/03","6:27:06 PM",378.36,19.5362,-155.5763
"1504","6/8/03","1:18:19 PM",378.49,19.5362,-155.5763
"1505","6/15/03","6:20:12 PM",377.96,19.5362,-155.5763
"1506","6/22/03","1:41:14 PM",378.14,19.5362,-155.5763
"1507","6/29/03","2:56:21 AM",377.66,19.5362,-155.5763
"1508","7/6/03","5:46:20 AM",376.68,19.5362,-155.5763
"1509","7/13/03","7:11:59 AM",376.85,19.5362,-155.5763
"1510","7/20/03","3:57:24 AM",376.36,19.5362,-155.5763
"1511","7/27/03","8:39:52 AM",376.07,19.5362,-155.5763
"1512","8/3/03","11:33:34 PM",374.99,19.5362,-155.5763
"1513","8/10/03","5:30:03 PM",374.68,19.5362,-155.5763
"1514","8/17/03","6:7:45 PM",373.74,19.5362,-155.5763
"1515","8/24/03","10:34:34 PM",373.52,19.5362,-155.5763
"1516","8/31/03","6:36:05 PM",373.33,19.5362,-155.5763
"1517","9/7/03","2:21:09 AM",373.05,19.5362,-155.5763
"1518","9/14/03","5:24:05 AM",372.95,19.5362,-155.5763
"1519","9/21/03","6:15:12 PM",373.35,19.5362,-155.5763
"1520","9/28/03","9:48:35 PM",373.29,19.5362,-155.5763
"1521","10/5/03","1:28:07 AM",372.86,19.5362,-155.5763
"1522","10/12/03","3:35:55 AM",372.74,19.5362,-155.5763
"1523","10/19/03","11:47:24 PM",373.4,19.5362,-155.5763
"1524","10/26/03","10:18:04 AM",373.37,19.5362,-155.5763
"1525","11/2/03","12:55:17 PM",373.85,19.5362,-155.5763
"1526","11/9/03","10:36:34 PM",374.56,19.5362,-155.5763
"1527","11/16/03","11:20:57 PM",374.81,19.5362,-155.5763
"1528","11/23/03","3:37:02 PM",375.28,19.5362,-155.5763
"1529","11/30/03","12:59:50 PM",375.29,19.5362,-155.5763
"1530","12/7/03","3:52:24 PM",375.67,19.5362,-155.5763
"1531","12/14/03","5:37:30 AM",376.24,19.5362,-155.5763
"1532","12/21/03","2:44:10 AM",376.18,19.5362,-155.5763
"1533","12/28/03","7:46:06 PM",376.34,19.5362,-155.5763
"1534","1/4/04","8:37:13 PM",376.33,19.5362,-155.5763
"1535","1/11/04","2:7:54 AM",376.92,19.5362,-155.5763
"1536","1/18/04","2:50:23 PM",377.1,19.5362,-155.5763
"1537","1/25/04","8:41:47 PM",377.9,19.5362,-155.5763
"1538","2/1/04","1:26:29 PM",377.88,19.5362,-155.5763
"1539","2/8/04","1:7:14 PM",378.7,19.5362,-155.5763
"1540","2/15/04","9:16:28 AM",377.53,19.5362,-155.5763
"1541","2/22/04","11:33:10 PM",377.58,19.5362,-155.5763
"1542","2/29/04","3:38:20 AM",378.21,19.5362,-155.5763
"1543","3/7/04","1:20:18 AM",378.6,19.5362,-155.5763
"1544","3/14/04","11:44:08 PM",379.08,19.5362,-155.5763
"1545","3/21/04","1:32:44 AM",378.36,19.5362,-155.5763
"1546","3/28/04","1:2:51 AM",379.66,19.5362,-155.5763
"1547","4/4/04","1:15:16 AM",380.2,19.5362,-155.5763
"1548","4/11/04","5:11:51 AM",380.74,19.5362,-155.5763
"1549","4/18/04","1:18:47 AM",380.52,19.5362,-155.5763
"1550","4/25/04","8:48:14 AM",380.61,19.5362,-155.5763
"1551","5/2/04","5:38:06 AM",380.71,19.5362,-155.5763
"1552","5/9/04","11:15:02 PM",380.69,19.5362,-155.5763
"1553","5/16/04","4:11:14 PM",380.43,19.5362,-155.5763
"1554","5/23/04","1:46:03 AM",380.96,19.5362,-155.5763
"1555","5/30/04","3:23:21 AM",380.03,19.5362,-155.5763
"1556","6/6/04","9:49:58 AM",379.88,19.5362,-155.5763
"1557","6/13/04","4:45:46 PM",379.46,19.5362,-155.5763
"1558","6/20/04","8:48:10 PM",379.35,19.5362,-155.5763
"1559","6/27/04","11:58:38 PM",379.14,19.5362,-155.5763
"1560","7/4/04","2:56:27 AM",378.38,19.5362,-155.5763
"1561","7/11/04","7:19:48 PM",377.82,19.5362,-155.5763
"1562","7/18/04","3:11:00 AM",376.69,19.5362,-155.5763
"1563","7/25/04","12:41:01 AM",377,19.5362,-155.5763
"1564","8/1/04","3:29:39 PM",376.86,19.5362,-155.5763
"1565","8/8/04","3:56:26 PM",376.43,19.5362,-155.5763
"1566","8/15/04","5:27:43 PM",375.98,19.5362,-155.5763
"1567","8/22/04","8:47:27 AM",376.3,19.5362,-155.5763
"1568","8/29/04","11:1:15 PM",373.91,19.5362,-155.5763
"1569","9/5/04","8:7:27 AM",374.21,19.5362,-155.5763
"1570","9/12/04","7:22:05 PM",374.05,19.5362,-155.5763
"1571","9/19/04","10:41:29 PM",374.4,19.5362,-155.5763
"1572","9/26/04","4:11:23 AM",374.28,19.5362,-155.5763
"1573","10/3/04","9:51:22 PM",373.98,19.5362,-155.5763
"1574","10/10/04","8:56:22 AM",374.21,19.5362,-155.5763
"1575","10/17/04","11:50:09 PM",374.57,19.5362,-155.5763
"1576","10/24/04","3:39:16 PM",374.95,19.5362,-155.5763
"1577","10/31/04","2:46:09 PM",375.31,19.5362,-155.5763
"1578","11/7/04","9:21:29 PM",375.42,19.5362,-155.5763
"1579","11/14/04","5:37:12 AM",376.07,19.5362,-155.5763
"1580","11/21/04","5:7:00 AM",376.63,19.5362,-155.5763
"1581","11/28/04","3:34:49 AM",376.73,19.5362,-155.5763
"1582","12/5/04","9:52:32 AM",377.35,19.5362,-155.5763
"1583","12/12/04","4:35:22 AM",377.24,19.5362,-155.5763
"1584","12/19/04","1:4:42 AM",377.75,19.5362,-155.5763
"1585","12/26/04","3:11:16 AM",377.85,19.5362,-155.5763
"1586","1/2/05","2:28:26 PM",378.14,19.5362,-155.5763
"1587","1/9/05","9:50:08 AM",378.58,19.5362,-155.5763
"1588","1/16/05","3:25:33 PM",378.31,19.5362,-155.5763
"1589","1/23/05","5:4:46 PM",378.64,19.5362,-155.5763
"1590","1/30/05","1:31:48 PM",379.4,19.5362,-155.5763
"1591","2/6/05","11:39:14 PM",379.2,19.5362,-155.5763
"1592","2/13/05","11:54:44 AM",380.17,19.5362,-155.5763
"1593","2/20/05","2:51:40 AM",379.97,19.5362,-155.5763
"1594","2/27/05","10:17:53 AM",381.27,19.5362,-155.5763
"1595","3/6/05","5:54:23 AM",380.85,19.5362,-155.5763
"1596","3/13/05","7:50:42 PM",381.27,19.5362,-155.5763
"1597","3/20/05","12:47:48 PM",380.18,19.5362,-155.5763
"1598","3/27/05","3:5:14 AM",382.49,19.5362,-155.5763
"1599","4/3/05","3:22:49 AM",382.24,19.5362,-155.5763
"1600","4/10/05","11:56:56 AM",381.96,19.5362,-155.5763
"1601","4/17/05","7:46:06 AM",382.1,19.5362,-155.5763
"1602","4/24/05","6:44:53 PM",382.45,19.5362,-155.5763
"1603","5/1/05","5:10:27 AM",381.97,19.5362,-155.5763
"1604","5/8/05","10:50:45 AM",382.07,19.5362,-155.5763
"1605","5/15/05","9:36:15 AM",382.6,19.5362,-155.5763
"1606","5/22/05","3:4:12 PM",382.98,19.5362,-155.5763
"1607","5/29/05","6:21:46 AM",382.79,19.5362,-155.5763
"1608","6/5/05","5:7:50 PM",382.58,19.5362,-155.5763
"1609","6/12/05","8:9:21 PM",382.42,19.5362,-155.5763
"1610","6/19/05","1:14:45 AM",381.93,19.5362,-155.5763
"1611","6/26/05","5:38:12 AM",381.39,19.5362,-155.5763
"1612","7/3/05","11:52:22 PM",381.14,19.5362,-155.5763
"1613","7/10/05","12:55:45 PM",381.14,19.5362,-155.5763
"1614","7/17/05","3:22:40 AM",380.71,19.5362,-155.5763
"1615","7/24/05","6:53:23 AM",380.1,19.5362,-155.5763
"1616","7/31/05","8:23:01 AM",379.97,19.5362,-155.5763
"1617","8/7/05","12:35:10 PM",378.77,19.5362,-155.5763
"1618","8/14/05","3:25:54 AM",378.88,19.5362,-155.5763
"1619","8/21/05","7:15:16 AM",377.89,19.5362,-155.5763
"1620","8/28/05","10:20:30 PM",377.9,19.5362,-155.5763
"1621","9/4/05","6:12:21 PM",377.12,19.5362,-155.5763
"1622","9/11/05","11:49:26 PM",376.4,19.5362,-155.5763
"1623","9/18/05","1:51:07 AM",376.1,19.5362,-155.5763
"1624","9/25/05","11:59:11 PM",376.46,19.5362,-155.5763
"1625","10/2/05","7:12:16 PM",376.63,19.5362,-155.5763
"1626","10/9/05","9:40:58 PM",376.92,19.5362,-155.5763
"1627","10/23/05","2:44:46 PM",377.48,19.5362,-155.5763
"1628","10/30/05","10:29:32 AM",377.67,19.5362,-155.5763
"1629","11/6/05","11:46:25 AM",377.94,19.5362,-155.5763
"1630","11/13/05","8:17:38 PM",378.6,19.5362,-155.5763
"1631","11/20/05","7:43:11 PM",378.46,19.5362,-155.5763
"1632","11/27/05","9:9:20 AM",378.89,19.5362,-155.5763
"1633","12/4/05","8:0:05 PM",379.56,19.5362,-155.5763
"1634","12/11/05","10:26:48 AM",379.98,19.5362,-155.5763
"1635","12/18/05","9:4:54 PM",380.16,19.5362,-155.5763
"1636","12/25/05","12:27:01 AM",380.47,19.5362,-155.5763
"1637","1/1/06","3:4:20 PM",381.24,19.5362,-155.5763
"1638","1/8/06","4:25:07 PM",381.13,19.5362,-155.5763
"1639","1/15/06","12:43:59 AM",381.48,19.5362,-155.5763
"1640","1/22/06","3:26:42 AM",381.59,19.5362,-155.5763
"1641","1/29/06","11:14:09 AM",381.58,19.5362,-155.5763
"1642","2/5/06","12:35:48 PM",382.37,19.5362,-155.5763
"1643","2/12/06","11:33:14 PM",382.56,19.5362,-155.5763
"1644","2/19/06","7:13:37 AM",381.89,19.5362,-155.5763
"1645","2/26/06","6:58:00 PM",382.06,19.5362,-155.5763
"1646","3/5/06","6:49:23 AM",382.9,19.5362,-155.5763
"1647","3/12/06","8:51:02 PM",382.88,19.5362,-155.5763
"1648","3/19/06","6:11:38 PM",382.89,19.5362,-155.5763
"1649","3/26/06","10:58:02 PM",382.42,19.5362,-155.5763
"1650","4/2/06","7:2:07 AM",384.45,19.5362,-155.5763
"1651","4/9/06","11:31:58 PM",385,19.5362,-155.5763
"1652","4/16/06","2:24:54 PM",384.84,19.5362,-155.5763
"1653","4/23/06","6:14:22 AM",384.76,19.5362,-155.5763
"1654","4/30/06","8:56:01 AM",384.87,19.5362,-155.5763
"1655","5/7/06","4:13:34 PM",385.13,19.5362,-155.5763
"1656","5/14/06","7:38:31 AM",385.2,19.5362,-155.5763
"1657","5/21/06","5:51:44 PM",384.85,19.5362,-155.5763
"1658","5/28/06","1:4:47 PM",384.58,19.5362,-155.5763
"1659","6/4/06","12:9:49 PM",384.48,19.5362,-155.5763
"1660","6/11/06","7:11:49 AM",384.33,19.5362,-155.5763
"1661","6/18/06","11:58:14 PM",383.75,19.5362,-155.5763
"1662","6/25/06","10:47:48 AM",383.4,19.5362,-155.5763
"1663","7/2/06","7:32:35 AM",383.07,19.5362,-155.5763
"1664","7/9/06","5:20:26 AM",382.74,19.5362,-155.5763
"1665","7/16/06","2:34:32 AM",381.77,19.5362,-155.5763
"1666","7/23/06","1:18:07 AM",381.98,19.5362,-155.5763
"1667","7/30/06","4:40:34 PM",381.51,19.5362,-155.5763
"1668","8/6/06","4:51:24 PM",380.61,19.5362,-155.5763
"1669","8/13/06","3:50:27 PM",380.48,19.5362,-155.5763
"1670","8/20/06","10:59:09 PM",379.89,19.5362,-155.5763
"1671","8/27/06","7:32:29 PM",379.53,19.5362,-155.5763
"1672","9/3/06","11:54:43 AM",379,19.5362,-155.5763
